19, Private, 294029, 11th, 7, Never-married, Sales, Own-child, Other, Female, 0, 0, 32, Nicaragua, <=50K
50, State-gov, 172970, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, Puerto-Rico, <=50K
26, Self-emp-inc, 189502, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 80, United-States, >50K
35, Private, 61518, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, <=50K
31, Private, 574005, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 44, United-States, >50K
24, Private, 281356, 1st-4th, 2, Never-married, Farming-fishing, Not-in-family, Other, Male, 0, 0, 66, Mexico, <=50K
40, Private, 138975, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 56, United-States, <=50K
31, Private, 176969, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
43, Private, 132393, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, Poland, <=50K
44, Private, 194924, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 35, United-States, >50K
40, Private, 478205, Bachelors, 13, Never-married, Prof-specialty, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
75, ?, 128224, 5th-6th, 3, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 25, United-States, <=50K
52, Local-gov, 30118, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 3137, 0, 42, United-States, <=50K
51, Self-emp-not-inc, 290688, 5th-6th, 3, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
39, State-gov, 85566, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 121874, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 7688, 0, 50, United-States, >50K
40, Self-emp-not-inc, 29036, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
33, Private, 348152, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Local-gov, 73715, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 60, United-States, >50K
29, Private, 151382, Assoc-voc, 11, Divorced, Handlers-cleaners, Unmarried, White, Male, 0, 0, 50, United-States, <=50K
37, Private, 236359, Some-college, 10, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 37, United-States, <=50K
37, Private, 19899, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 15024, 0, 45, United-States, >50K
19, Private, 138760, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
46, Local-gov, 354962, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States, <=50K
46, Private, 181363, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Private, 393360, Some-college, 10, Never-married, Protective-serv, Own-child, Black, Male, 0, 0, 30, United-States, <=50K
34, Private, 210736, Some-college, 10, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, ?, <=50K
38, Private, 110013, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 43, United-States, <=50K
26, Private, 193304, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 118551, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
57, Private, 201991, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 157446, 11th, 7, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
26, Local-gov, 283217, Some-college, 10, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 247794, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 84, United-States, <=50K
38, Private, 43712, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 60, United-States, >50K
61, Private, 35649, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 6, United-States, <=50K
36, Self-emp-not-inc, 342719, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, ?, >50K
61, ?, 71467, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 3103, 0, 40, United-States, >50K
17, Private, 271837, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 16, United-States, <=50K
40, Private, 400061, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male, 0, 0, 40, United-States, >50K
18, Private, 62972, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 16, United-States, <=50K
21, Private, 174907, Assoc-acdm, 12, Never-married, Sales, Own-child, White, Female, 0, 0, 32, United-States, <=50K
41, Private, 176452, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, Peru, <=50K
46, Private, 268358, 11th, 7, Separated, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
55, Federal-gov, 176904, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 176683, Assoc-acdm, 12, Never-married, Sales, Not-in-family, White, Male, 0, 0, 52, United-States, <=50K
39, Private, 98077, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 42, United-States, <=50K
36, Private, 266461, HS-grad, 9, Never-married, Transport-moving, Own-child, Black, Male, 0, 0, 48, United-States, <=50K
51, Private, 312477, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 3908, 0, 40, United-States, <=50K
27, Private, 604045, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Local-gov, 131568, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
42, Private, 97688, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 47, United-States, <=50K
23, Private, 373628, Bachelors, 13, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
56, Private, 367984, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 40, United-States, >50K
41, Self-emp-not-inc, 193459, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
49, Private, 250733, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 46, United-States, <=50K
46, Federal-gov, 199725, Assoc-voc, 11, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 60, United-States, <=50K
54, Private, 156877, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Greece, <=50K
38, Private, 122076, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 7298, 0, 43, United-States, >50K
45, Self-emp-not-inc, 216402, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 50, India, >50K
50, Self-emp-not-inc, 42402, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 2415, 30, United-States, >50K
22, Private, 315974, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 63437, HS-grad, 9, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 40, Ireland, <=50K
27, Private, 160786, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
34, Private, 85374, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 465974, 11th, 7, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 30, United-States, <=50K
47, Private, 78529, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
36, State-gov, 98037, Assoc-voc, 11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
22, Private, 178390, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
51, Private, 210940, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 2002, 45, United-States, <=50K
43, Private, 64506, Some-college, 10, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
54, Private, 128378, Some-college, 10, Widowed, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
24, Private, 234460, 9th, 5, Never-married, Machine-op-inspct, Own-child, Black, Female, 0, 0, 40, Dominican-Republic, <=50K
29, Private, 176760, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 55, United-States, <=50K
40, State-gov, 59460, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
18, Private, 234428, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 20, United-States, <=50K
31, Private, 215047, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
57, Private, 140426, Doctorate, 16, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1977, 40, Germany, >50K
32, Private, 191777, Masters, 14, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
48, Private, 148995, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
24, Private, 229773, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K
24, Private, 174461, Assoc-acdm, 12, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 22, United-States, <=50K
24, Private, 250647, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Guatemala, <=50K
49, Local-gov, 119904, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 30, United-States, >50K
27, Self-emp-not-inc, 151402, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 1573, 70, United-States, <=50K
37, Private, 184556, Some-college, 10, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 263561, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, >50K
19, Private, 177945, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 25, United-States, <=50K
45, Private, 306889, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, >50K
54, Local-gov, 54377, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 144351, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Male, 0, 625, 40, United-States, <=50K
22, Private, 95566, Some-college, 10, Married-spouse-absent, Sales, Own-child, Other, Female, 0, 0, 22, Dominican-Republic, <=50K
20, Private, 181675, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 172129, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, ?, 350759, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Self-emp-not-inc, 105592, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
20, ?, 200061, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, ?, <=50K
34, Self-emp-inc, 200689, Bachelors, 13, Divorced, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 386726, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 1977, 44, United-States, >50K
28, Local-gov, 135567, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, Black, Female, 4101, 0, 60, United-States, <=50K
38, Local-gov, 282753, Assoc-voc, 11, Divorced, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 137367, 11th, 7, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, India, <=50K
35, Self-emp-inc, 153976, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
51, Self-emp-inc, 96062, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
33, Private, 152933, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
71, Private, 97870, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 15, Germany, <=50K
48, Private, 254291, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
53, Self-emp-not-inc, 101432, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
40, Private, 125776, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
64, Self-emp-not-inc, 165479, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 5, United-States, <=50K
42, Federal-gov, 172307, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 48, United-States, >50K
25, Private, 176729, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
66, Private, 174276, Some-college, 10, Widowed, Sales, Unmarried, White, Female, 0, 0, 50, United-States, >50K
59, Federal-gov, 48102, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, ?, >50K
42, Self-emp-not-inc, 79531, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
24, Private, 306460, HS-grad, 9, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 55284, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Female, 0, 0, 25, United-States, <=50K
26, Private, 172063, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 24, United-States, <=50K
22, Private, 141028, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 30, United-States, <=50K
33, Private, 37274, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
63, Private, 31389, 11th, 7, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 12, United-States, <=50K
20, Private, 415913, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
33, Private, 295591, 5th-6th, 3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
57, ?, 202903, 7th-8th, 4, Married-civ-spouse, ?, Wife, White, Female, 1173, 0, 45, Puerto-Rico, <=50K
56, Private, 159770, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
70, Self-emp-not-inc, 268832, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 24, United-States, >50K
42, Private, 126003, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
25, Local-gov, 225193, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
28, Private, 297735, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
80, Self-emp-not-inc, 225892, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 1409, 0, 40, United-States, <=50K
36, Private, 605502, 10th, 6, Never-married, Transport-moving, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
37, Private, 174150, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
38, Private, 165466, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 60, United-States, >50K
52, State-gov, 189728, HS-grad, 9, Separated, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
49, Private, 360491, HS-grad, 9, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 115040, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 262688, Some-college, 10, Married-civ-spouse, Sales, Husband, Black, Male, 7688, 0, 50, United-States, >50K
70, Self-emp-inc, 158437, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, >50K
55, Private, 41108, Some-college, 10, Widowed, Farming-fishing, Not-in-family, White, Male, 0, 2258, 62, United-States, >50K
25, Private, 149875, Bachelors, 13, Widowed, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
59, Private, 131916, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 40, Italy, >50K
22, Private, 60668, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Local-gov, 153132, Assoc-acdm, 12, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
62, Private, 155256, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
54, Private, 244770, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 312108, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
52, Private, 102828, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, >50K
