79, Local-gov, 84616, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 7, United-States, <=50K
53, Private, 102615, 11th, 7, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, Canada, <=50K
54, Private, 139703, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 40, Germany, >50K
43, Private, 240124, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 132565, Some-college, 10, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 323798, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 3325, 0, 50, United-States, <=50K
52, Private, 96359, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 57, United-States, >50K
20, Private, 165201, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 4, United-States, <=50K
60, Federal-gov, 165630, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1977, 40, United-States, >50K
45, Private, 264526, Assoc-acdm, 12, Divorced, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 102359, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 60, United-States, >50K
28, Private, 37359, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
61, ?, 232618, Prof-school, 15, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, >50K
48, Local-gov, 115497, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 157747, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States, <=50K
27, Self-emp-not-inc, 41099, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
38, Private, 472604, Bachelors, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 35, Mexico, <=50K
33, Private, 348618, 5th-6th, 3, Married-spouse-absent, Transport-moving, Unmarried, Other, Male, 0, 0, 20, El-Salvador, <=50K
43, Private, 135606, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, >50K
36, Private, 248445, HS-grad, 9, Separated, Transport-moving, Other-relative, White, Male, 0, 0, 60, Mexico, <=50K
38, Private, 112093, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Local-gov, 197552, HS-grad, 9, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 303822, 10th, 6, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 288566, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
55, ?, 487411, Masters, 14, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, >50K
46, Self-emp-not-inc, 43348, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 55, United-States, >50K
39, State-gov, 239409, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 50, United-States, <=50K
50, Private, 337606, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1485, 40, United-States, <=50K
34, Private, 32528, Assoc-voc, 11, Married-spouse-absent, Adm-clerical, Unmarried, White, Female, 0, 974, 40, United-States, <=50K
47, State-gov, 118447, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
46, Private, 234690, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
23, ?, 141003, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 60, United-States, <=50K
43, Private, 216042, Some-college, 10, Divorced, Tech-support, Own-child, White, Female, 0, 1617, 72, United-States, <=50K
45, Private, 190482, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 381965, Bachelors, 13, Married-civ-spouse, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
68, Private, 186943, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 8, United-States, <=50K
39, Private, 142707, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
39, Private, 53447, HS-grad, 9, Divorced, Farming-fishing, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 127772, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 344414, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 194138, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 20, United-States, <=50K
49, ?, 558183, Assoc-voc, 11, Married-spouse-absent, ?, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 150154, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 306114, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
72, ?, 177121, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 3, United-States, <=50K
58, Local-gov, 368797, Masters, 14, Widowed, Prof-specialty, Unmarried, White, Male, 0, 0, 35, United-States, >50K
43, Self-emp-inc, 175715, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, Black, Male, 0, 0, 55, United-States, <=50K
62, Private, 416829, 11th, 7, Separated, Other-service, Not-in-family, Black, Female, 0, 0, 21, United-States, <=50K
21, Private, 350001, Some-college, 10, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 20, United-States, <=50K
26, Private, 339952, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
27, Private, 114967, 9th, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 164190, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 38, United-States, >50K
49, Local-gov, 166039, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 250135, HS-grad, 9, Never-married, Prof-specialty, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 234960, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 1887, 48, United-States, >50K
29, Private, 103628, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
58, Private, 430005, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K
45, Self-emp-inc, 106517, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Self-emp-not-inc, 162236, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
53, Private, 92430, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
52, Local-gov, 40641, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 5013, 0, 40, United-States, <=50K
47, Private, 169388, 11th, 7, Divorced, Other-service, Unmarried, White, Female, 0, 0, 15, United-States, <=50K
36, Local-gov, 410034, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1887, 40, United-States, >50K
48, Private, 237525, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 65, United-States, >50K
35, Private, 150057, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
49, Private, 148549, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 50, United-States, >50K
43, Private, 75742, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
33, Private, 177675, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, Germany, >50K
49, Local-gov, 193249, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 266072, 10th, 6, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 20, El-Salvador, <=50K
28, ?, 80165, Some-college, 10, Divorced, ?, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
25, Private, 339324, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
69, ?, 111238, 9th, 5, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 20, United-States, <=50K
41, Self-emp-not-inc, 284086, Assoc-voc, 11, Divorced, Sales, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
31, Private, 206051, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
57, Private, 426263, Masters, 14, Divorced, Exec-managerial, Unmarried, White, Male, 0, 0, 40, United-States, >50K
49, Private, 102583, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1848, 44, United-States, >50K
40, Private, 277647, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
55, Private, 124808, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, Germany, >50K
47, Private, 193061, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
50, Private, 121411, 12th, 8, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 89202, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 50, United-States, <=50K
17, Private, 232900, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 25, United-States, <=50K
30, Local-gov, 319280, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
79, ?, 165209, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 193494, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
67, Self-emp-not-inc, 195066, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
36, Private, 99146, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, >50K
35, Private, 92028, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
27, Private, 174419, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 57916, 7th-8th, 4, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 383384, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 198223, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 45, United-States, >50K
20, Private, 109813, 11th, 7, Never-married, Tech-support, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 174298, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 20, United-States, <=50K
40, Private, 45687, Some-college, 10, Divorced, Other-service, Not-in-family, Black, Male, 4787, 0, 50, United-States, >50K
28, Private, 263614, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
33, Private, 96128, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 220262, HS-grad, 9, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
55, Self-emp-not-inc, 35340, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
47, Private, 280483, HS-grad, 9, Separated, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
52, Self-emp-inc, 254211, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 60, United-States, >50K
29, Private, 351324, Some-college, 10, Never-married, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 58602, 5th-6th, 3, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
37, Private, 64922, Bachelors, 13, Separated, Other-service, Not-in-family, White, Male, 0, 0, 70, England, <=50K
41, Federal-gov, 185616, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 1980, 40, United-States, <=50K
43, Private, 185832, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, >50K
24, Private, 254767, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 2105, 0, 50, United-States, <=50K
39, Federal-gov, 32312, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
47, Self-emp-not-inc, 109421, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
42, Private, 183205, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
39, Private, 156897, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 2258, 42, United-States, >50K
48, Local-gov, 145886, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 60, United-States, <=50K
47, Local-gov, 29819, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 1977, 50, United-States, >50K
27, Private, 244566, 10th, 6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 253801, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Ecuador, <=50K
22, Private, 181313, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
37, State-gov, 150566, HS-grad, 9, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 44, United-States, <=50K
38, Private, 237713, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 112137, Preschool, 1, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female, 4508, 0, 40, Cambodia, <=50K
48, Local-gov, 187969, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 80, United-States, <=50K
46, Self-emp-not-inc, 224108, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 50, United-States, <=50K
51, Private, 174754, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 38, United-States, <=50K
28, Self-emp-inc, 219705, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 5013, 0, 55, United-States, <=50K
35, Private, 167062, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 190325, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 30, United-States, <=50K
45, Private, 108859, HS-grad, 9, Separated, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
36, Self-emp-not-inc, 344351, HS-grad, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
73, Private, 153127, Some-college, 10, Widowed, Priv-house-serv, Unmarried, White, Female, 0, 0, 10, United-States, <=50K
52, Private, 180881, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 183066, 10th, 6, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
29, Federal-gov, 339002, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 185480, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, ?, >50K
20, Private, 172047, Some-college, 10, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 10, United-States, <=50K
42, Private, 94600, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 5178, 0, 40, United-States, >50K
37, Private, 302604, Some-college, 10, Separated, Other-service, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
40, Private, 248094, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 36467, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, >50K
29, Private, 53181, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 55, United-States, >50K
20, Private, 181032, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
26, Private, 248990, 11th, 7, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
25, Private, 40512, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 3674, 0, 30, United-States, <=50K
37, Private, 117381, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 80, United-States, >50K
18, ?, 173125, 12th, 8, Never-married, ?, Own-child, White, Female, 0, 0, 24, United-States, <=50K
