24, Local-gov, 69640, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 151736, 10th, 6, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 67852, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
36, Private, 54229, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 37, United-States, <=50K
34, Self-emp-inc, 154120, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
44, Self-emp-not-inc, 157217, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 42, United-States, <=50K
31, Federal-gov, 381645, Bachelors, 13, Separated, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Local-gov, 160785, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 133584, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 170230, Masters, 14, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
58, Private, 250206, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 5178, 0, 40, United-States, >50K
19, Private, 128363, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K
43, Local-gov, 163434, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 55, United-States, >50K
50, Private, 195690, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K
44, Self-emp-inc, 138991, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
46, Private, 118419, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 0, 38, United-States, <=50K
52, Self-emp-not-inc, 185407, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
52, Self-emp-not-inc, 283079, HS-grad, 9, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
18, Private, 119655, 12th, 8, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 12, United-States, <=50K
29, Private, 153416, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
19, ?, 204868, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 36, United-States, <=50K
34, Private, 220362, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
23, Local-gov, 203078, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0, 0, 40, United-States, <=50K
64, State-gov, 104361, Some-college, 10, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 65, United-States, <=50K
68, Private, 274096, 10th, 6, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
42, State-gov, 455553, HS-grad, 9, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
41, Private, 112283, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, >50K
41, Self-emp-inc, 64506, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
22, State-gov, 24395, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States, <=50K
67, Self-emp-inc, 182581, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 20051, 0, 20, United-States, >50K
27, Private, 100669, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, >50K
25, Private, 178025, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, ?, 113913, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 60, United-States, <=50K
28, Private, 55191, Assoc-acdm, 12, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
51, Federal-gov, 223206, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 15024, 0, 40, Vietnam, >50K
23, Local-gov, 162551, Bachelors, 13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female, 0, 0, 35, China, <=50K
19, Private, 693066, 12th, 8, Never-married, Other-service, Own-child, White, Female, 0, 0, 15, United-States, <=50K
72, ?, 96867, 5th-6th, 3, Widowed, ?, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 256362, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
53, Private, 539864, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
35, Private, 241153, Assoc-voc, 11, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 284395, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 180039, 12th, 8, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
45, Private, 178416, Assoc-voc, 11, Divorced, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 175710, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 30, ?, <=50K
22, Local-gov, 164775, 5th-6th, 3, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, Guatemala, >50K
55, Private, 176897, Some-college, 10, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 265097, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 1902, 40, United-States, >50K
22, Private, 193090, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 37, United-States, <=50K
37, Private, 186009, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1672, 60, United-States, <=50K
28, Private, 175262, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 109928, 11th, 7, Never-married, Sales, Own-child, Black, Female, 0, 0, 35, United-States, <=50K
37, Self-emp-not-inc, 162834, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 45, United-States, >50K
50, Private, 177896, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 181372, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
40, Private, 70645, Preschool, 1, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
51, Private, 128272, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
56, Private, 106723, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 122348, Some-college, 10, Never-married, Tech-support, Own-child, White, Female, 0, 0, 35, United-States, <=50K
40, Private, 177905, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 44, United-States, >50K
22, Private, 254547, Some-college, 10, Never-married, Exec-managerial, Unmarried, Black, Female, 0, 0, 40, Jamaica, <=50K
47, Self-emp-inc, 102308, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 2415, 45, United-States, >50K
44, Private, 33105, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
30, Private, 215441, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Other, Male, 0, 0, 40, ?, <=50K
44, Local-gov, 197919, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
41, Private, 206139, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
47, Private, 117849, Assoc-acdm, 12, Divorced, Sales, Own-child, White, Male, 0, 0, 44, United-States, <=50K
26, Private, 323044, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, Germany, >50K
34, Private, 90415, Assoc-voc, 11, Never-married, Tech-support, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
47, Private, 294913, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 40, United-States, >50K
36, Private, 127573, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
21, Private, 180190, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 46, United-States, <=50K
45, State-gov, 231013, Bachelors, 13, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 356015, HS-grad, 9, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 35, Hong, <=50K
33, Private, 198069, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
58, Self-emp-not-inc, 99141, HS-grad, 9, Divorced, Farming-fishing, Unmarried, White, Female, 0, 0, 10, United-States, <=50K
31, Private, 188246, Assoc-acdm, 12, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
32, Self-emp-not-inc, 116508, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, >50K
44, Federal-gov, 38434, Bachelors, 13, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, >50K
24, Private, 128477, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
35, Private, 91839, Bachelors, 13, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male, 7688, 0, 20, United-States, >50K
43, Private, 409922, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States, >50K
49, Private, 185041, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Self-emp-not-inc, 103925, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 50, United-States, <=50K
42, Self-emp-not-inc, 34037, Bachelors, 13, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 35, United-States, <=50K
31, Private, 251659, Some-college, 10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, 0, 1485, 55, ?, >50K
19, Private, 57145, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 25, United-States, <=50K
41, Private, 182108, Doctorate, 16, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
51, Self-emp-inc, 213296, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 30, United-States, <=50K
51, Self-emp-inc, 28765, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
63, Private, 37792, 10th, 6, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 31, United-States, <=50K
39, Federal-gov, 232036, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
30, Private, 33678, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
62, Without-pay, 159908, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 16, United-States, <=50K
27, Private, 176761, HS-grad, 9, Never-married, Craft-repair, Other-relative, Other, Male, 0, 0, 40, Nicaragua, <=50K
32, Private, 260954, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2042, 30, United-States, <=50K
37, Local-gov, 180342, Bachelors, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, >50K
47, Local-gov, 324791, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1887, 50, United-States, >50K
31, Private, 183801, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 43, United-States, >50K
42, Private, 204235, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Private, 249720, Assoc-voc, 11, Married-spouse-absent, Sales, Unmarried, Black, Female, 0, 0, 32, United-States, <=50K
60, Private, 127084, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 2042, 34, United-States, <=50K
42, Local-gov, 201495, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 72, United-States, >50K
38, Private, 447346, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 36, United-States, >50K
24, Private, 206008, Assoc-acdm, 12, Never-married, Prof-specialty, Own-child, Black, Male, 0, 0, 20, United-States, <=50K
34, Private, 286020, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
20, ?, 99891, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 30, United-States, <=50K
29, Local-gov, 169544, Some-college, 10, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 48, United-States, <=50K
90, Private, 313749, HS-grad, 9, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
55, Private, 89182, 12th, 8, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, Italy, <=50K
36, Private, 258102, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 255466, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
50, Private, 38795, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
17, Private, 311907, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 25, United-States, <=50K
54, Private, 171924, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 70, United-States, <=50K
26, Private, 164488, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 10, United-States, <=50K
44, Private, 297991, Assoc-acdm, 12, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 50, United-States, <=50K
28, Private, 478315, Bachelors, 13, Never-married, Prof-specialty, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
54, Local-gov, 34832, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
21, Private, 67804, 9th, 5, Never-married, Machine-op-inspct, Own-child, Black, Male, 0, 0, 20, United-States, <=50K
24, Private, 34568, Assoc-voc, 11, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 47151, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 56, United-States, <=50K
59, ?, 120617, Some-college, 10, Never-married, ?, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
41, Private, 318046, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 48, United-States, >50K
29, Private, 363963, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 92811, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 33678, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K
42, Private, 66118, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 160474, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 30, United-States, >50K
44, Private, 159960, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
49, Private, 242987, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Columbia, <=50K
61, Private, 232719, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
65, Local-gov, 103153, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1411, 40, United-States, <=50K
45, Local-gov, 162187, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
59, Private, 207391, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Never-worked, 176673, HS-grad, 9, Married-civ-spouse, ?, Wife, Black, Female, 0, 0, 40, United-States, <=50K
34, Private, 356882, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
24, Private, 427686, 1st-4th, 2, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, Mexico, <=50K
42, Self-emp-inc, 191196, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 60, ?, >50K
37, Private, 377798, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 40, United-States, >50K
36, Private, 43712, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, ?, 205939, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 161691, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 2559, 40, United-States, >50K
34, Private, 346034, 12th, 8, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male, 0, 0, 35, Mexico, <=50K
